Date,Bangkok,Kanchanaburi,Kamphaeng Phet,Khon Kaen,Chanthaburi,Chachoengsao,Chonburi,Trang,Trat,Tak,Nakhon Pathom,Nakhon Phanom,Nakhon Ratchasima,Nakhon Si Thammarat,Nakhon Sawan,Nonthaburi,Narathiwat,Nan,Buriram,Pathum Thani,Prachuap Khiri Khan,Prachinburi,Phra Nakhon Si Ayutthaya,Phayao,Phichit,Phitsanulok,Phuket,Mukdahan,Yala,Rayong,Ratchaburi,Lopburi,Lampang,Lamphun,Sakon Nakhon,Songkhla,Satun,Samut Prakan,Samut Songkhram,Samut Sakhon,Saraburi,Sa Kaeo,Suphan Buri,Surat Thani,Sukhothai,Nong Khai,Udon Thani,Uttaradit,Uthai Thani,Ubon Ratchathani,Chiang Rai,ChiangMai,Phetchabun,Loei,Mae Hong Son,Phrae
2022-10-08,14.0,7.0,6.0,,4.0,8.0,5.0,10.0,5.0,9.0,15.0,9.0,14.0,15.0,7.0,10.0,10.0,13.0,6.0,10.0,18.0,10.0,14.0,9.0,5.0,8.0,9.0,9.0,9.0,15.0,20.0,13.0,8.0,9.0,6.0,13.0,9.0,17.0,12.0,18.0,20.0,6.0,8.0,9.0,6.0,14.0,9.0,8.0,9.0,8.0,9.0,11.0,9.0,,6.0,
2022-10-09,11.41666667,6.0,7.0,,5.0,9.0,3.0,8.0,4.0,9.0,10.0,8.0,15.0,13.0,9.0,9.0,10.0,14.0,6.0,7.0,14.0,11.0,11.0,11.0,7.0,8.0,13.0,8.0,8.0,20.0,16.0,10.0,8.0,9.0,7.0,14.0,9.0,12.4,9.0,13.5,18.0,5.0,7.0,11.0,6.0,8.0,10.0,9.0,10.0,6.0,12.0,11.0,9.0,,5.0,
2022-10-10,11.16666667,6.0,6.0,,7.0,6.0,4.0,9.0,5.0,8.0,8.0,10.0,12.0,13.0,6.0,10.0,11.0,12.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,8.0,11.0,8.0,10.0,12.0,14.0,7.0,6.0,10.0,5.0,14.0,8.0,13.4,6.0,11.5,16.0,6.0,6.0,7.0,6.0,10.0,7.0,8.0,7.0,8.0,10.0,10.0,8.0,,6.0,
2022-10-11,15.58333333,6.0,6.0,,6.0,8.0,4.0,11.0,5.0,7.0,10.0,19.0,14.0,13.0,10.0,11.0,12.0,14.0,13.0,9.0,8.0,12.0,12.0,9.0,8.0,12.0,9.0,17.0,12.0,10.0,14.0,10.0,8.0,9.0,11.0,14.0,11.0,18.8,6.0,14.5,20.0,9.0,10.0,7.0,7.0,15.0,9.0,11.0,11.0,16.0,10.0,10.0,10.0,,5.0,
2022-10-12,24.33333333,8.0,10.0,,13.0,,,12.0,11.0,15.0,18.0,21.0,20.0,9.0,17.0,22.0,9.0,16.0,16.0,18.0,16.0,18.0,17.0,11.0,14.0,17.0,9.0,18.0,10.0,18.0,22.0,20.0,10.0,14.0,18.0,10.0,11.0,27.6,16.0,29.0,28.0,16.0,17.0,9.0,11.0,23.0,16.0,14.0,17.0,17.0,13.0,16.0,14.0,,8.0,
2022-10-13,24.58333333,11.0,10.0,,16.0,,,14.0,13.0,14.0,25.0,29.0,27.0,9.0,18.0,24.0,14.0,16.0,23.0,21.0,20.0,24.0,20.0,11.0,15.0,19.0,10.0,27.0,12.0,18.0,25.0,22.0,12.0,15.0,27.0,14.0,13.0,25.8,19.0,28.0,30.0,18.0,22.0,11.0,13.0,26.0,20.0,13.0,18.0,25.0,16.0,16.0,16.0,,8.0,
2022-10-14,29.25,13.0,12.0,,22.0,28.0,,12.0,17.0,14.0,27.0,37.0,37.0,12.0,21.0,30.0,11.0,20.0,38.0,28.0,26.0,32.0,25.0,14.0,18.0,23.0,8.0,37.0,10.0,24.0,32.0,29.0,12.0,13.0,28.0,15.0,8.0,31.0,26.0,34.0,32.0,29.0,26.0,12.0,13.0,32.0,24.0,17.0,23.0,37.0,16.0,17.0,21.0,,8.0,12.0
2022-10-15,29.41666667,12.0,11.0,,24.0,26.0,,11.0,20.0,14.0,29.0,33.0,29.0,14.0,19.0,26.0,10.0,22.0,24.0,25.0,26.0,29.0,23.0,18.0,13.0,22.0,6.0,27.0,8.0,25.0,34.0,21.0,15.0,16.0,27.0,14.0,6.0,30.8,25.0,29.0,27.0,21.0,27.0,11.0,15.0,35.0,25.0,22.0,22.0,32.0,20.0,17.0,21.0,,10.0,16.0
2022-10-16,24.16666667,8.0,14.0,,16.0,21.0,,7.0,15.0,17.0,17.0,46.0,29.0,15.0,12.0,24.0,10.0,27.0,29.0,21.0,16.0,20.0,18.0,21.0,12.0,24.0,6.0,32.0,9.0,17.0,24.0,19.0,17.0,24.0,30.0,9.0,6.0,24.0,18.0,20.5,28.0,23.0,16.0,12.0,19.0,37.0,23.0,20.0,14.0,29.0,13.0,24.0,19.0,,14.0,19.0
2022-10-17,33.08333333,14.0,19.0,,20.0,30.0,,7.0,15.0,20.0,27.0,41.0,38.0,14.0,22.0,33.0,10.0,30.0,39.0,30.0,26.0,30.0,25.0,25.0,21.0,32.0,8.0,35.0,11.0,29.0,36.0,24.0,20.0,27.0,36.0,12.0,6.0,34.2,28.0,32.0,32.0,28.0,25.0,8.0,22.0,54.0,30.0,22.0,24.0,38.0,15.0,30.0,24.0,,19.0,21.0
2022-10-18,39.33333333,19.0,21.0,,26.0,34.0,11.0,7.0,23.0,24.0,40.0,48.0,44.0,11.0,32.0,42.0,12.0,32.0,43.0,37.0,36.0,,33.0,29.0,26.0,39.0,8.0,40.0,10.0,32.0,45.0,36.0,24.0,28.0,42.0,11.0,6.0,39.2,42.0,47.5,39.0,35.0,35.0,5.0,28.0,49.0,34.0,27.0,36.0,47.0,14.0,32.0,27.0,,21.0,26.0
2022-10-19,39.08333333,20.0,29.0,,31.0,36.0,13.0,8.0,33.0,28.0,47.0,53.0,48.0,8.0,38.0,46.0,10.0,32.0,44.0,43.0,41.0,,38.0,26.0,32.0,41.0,7.0,39.0,10.0,40.0,53.0,41.0,24.0,29.0,45.0,12.0,6.0,41.8,48.0,48.5,41.0,39.0,43.0,6.0,31.0,47.0,36.0,31.0,43.0,35.0,13.0,12.0,33.0,,21.0,26.0
2022-10-20,36.0,21.0,32.0,,20.0,27.0,10.0,9.0,20.0,31.0,46.0,27.0,36.0,11.0,37.0,40.0,12.0,28.0,23.0,40.0,36.0,33.0,35.0,22.0,34.0,38.0,9.0,21.0,10.0,31.0,62.0,34.0,22.0,27.0,26.0,14.0,7.0,36.8,48.0,45.5,38.0,24.0,40.0,6.0,32.0,30.0,31.0,29.0,37.0,22.0,12.0,12.0,31.0,,18.0,25.0
2022-10-21,27.33333333,14.0,29.0,,14.0,19.0,8.0,11.0,14.0,22.0,25.0,15.0,26.0,13.0,22.0,27.0,12.0,22.0,12.0,28.0,38.0,23.0,23.0,17.0,22.0,22.0,9.0,13.0,10.0,27.0,47.0,23.0,19.0,30.0,10.0,13.0,11.0,27.0,31.0,31.5,30.0,18.0,26.0,5.0,22.0,13.0,10.0,23.0,23.0,10.0,10.0,26.0,17.0,,15.0,
2022-10-22,29.66666667,9.0,15.0,,10.0,20.0,9.0,9.0,5.0,12.0,25.0,25.0,21.0,11.0,16.0,26.0,8.0,14.0,12.0,25.0,27.0,18.0,16.0,12.0,18.0,18.0,9.0,20.0,10.0,18.0,26.0,14.0,13.0,18.0,15.0,10.0,9.0,28.6,20.0,36.5,24.0,13.0,16.0,7.0,15.0,13.0,9.0,17.0,18.0,13.0,6.0,16.0,13.0,,10.0,
2022-10-23,23.41666667,9.0,13.0,,15.0,23.0,7.0,7.0,11.0,14.0,20.0,40.0,31.0,9.0,14.0,22.0,9.0,19.0,26.0,,19.0,25.0,19.0,10.0,16.0,20.0,9.0,29.0,4.0,23.0,29.0,22.0,10.0,10.0,32.0,10.0,9.0,21.0,21.0,28.0,25.0,23.0,19.0,8.0,15.0,44.0,30.0,17.0,19.0,28.0,10.0,12.0,17.0,,8.0,
2022-10-24,39.83333333,12.0,22.0,,24.0,39.0,9.0,9.0,19.0,21.0,29.0,44.0,33.0,10.0,26.0,36.0,10.0,29.0,29.0,,20.0,33.0,30.0,21.0,32.0,35.0,8.0,30.0,10.0,28.0,30.0,27.0,14.0,23.0,35.0,13.0,8.0,35.4,29.0,41.5,32.0,33.0,27.0,6.0,32.0,48.0,40.0,27.0,30.0,31.0,20.0,21.0,28.0,,14.0,
2022-10-25,40.75,14.0,31.0,,26.0,30.0,9.0,10.0,23.0,25.0,40.0,27.0,38.0,13.0,34.0,41.0,14.0,34.0,27.0,33.0,23.0,29.0,31.0,27.0,34.0,39.0,8.0,23.0,12.0,34.0,34.0,30.0,18.0,33.0,32.0,14.0,10.0,38.6,32.0,43.5,36.0,28.0,36.0,9.0,34.0,36.0,,31.0,35.0,24.0,24.0,33.0,30.0,,20.0,
2022-10-26,29.0,14.0,26.0,,17.0,21.0,7.0,8.0,17.0,26.0,29.0,7.0,18.0,16.0,28.0,27.0,12.0,30.0,8.0,19.0,32.0,16.0,19.0,28.0,26.0,28.0,9.0,9.0,10.0,26.0,31.0,15.0,16.0,34.0,5.0,13.0,6.0,29.6,25.0,34.0,27.0,12.0,22.0,,28.0,16.0,10.0,29.0,27.0,9.0,25.0,29.0,21.0,,18.0,
2022-10-27,15.58333333,9.0,15.0,,5.0,10.0,4.0,9.0,5.0,18.0,16.0,9.0,21.0,20.0,10.0,14.0,16.0,18.0,12.0,11.0,18.0,8.0,13.0,19.0,13.0,14.0,11.0,10.0,14.0,13.0,20.0,16.0,10.0,26.0,6.0,18.0,11.0,16.8,14.0,24.5,21.0,6.0,15.0,18.0,15.0,11.0,10.0,21.0,15.0,11.0,16.0,22.0,11.0,4.0,15.0,
2022-10-28,17.16666667,9.0,7.0,,5.0,12.0,4.0,9.0,4.0,11.0,20.0,15.0,17.0,17.0,11.0,18.0,14.0,14.0,12.0,12.0,25.0,13.0,11.0,14.0,14.0,16.0,14.0,14.0,6.0,14.0,27.0,12.0,5.0,17.0,11.0,17.0,12.0,19.2,19.0,23.5,21.0,8.0,14.0,11.0,10.0,14.0,11.0,15.0,14.0,13.0,12.0,15.0,13.0,4.0,10.0,
2022-10-29,18.08333333,8.0,15.0,,10.0,14.0,5.0,7.0,9.0,14.0,20.0,34.0,25.0,14.0,16.0,19.0,10.0,19.0,24.0,16.0,23.0,19.0,15.0,14.0,17.0,24.0,13.0,26.0,4.0,14.0,29.0,16.0,10.0,15.0,26.0,9.0,8.0,20.6,22.0,26.0,22.0,17.0,17.0,8.0,20.0,27.0,25.0,21.0,19.0,20.0,12.0,18.0,19.0,9.0,11.0,
2022-10-30,29.0,15.0,24.0,,19.0,25.0,,8.0,16.0,21.0,33.0,49.0,39.0,14.0,26.0,29.0,13.0,25.0,36.0,25.0,36.0,32.0,26.0,20.0,30.0,32.0,14.0,,11.0,26.0,35.0,29.0,15.0,21.0,44.0,10.0,11.0,22.2,29.0,30.0,32.0,28.0,29.0,13.0,25.0,39.0,35.0,26.0,28.0,36.0,16.0,19.0,30.0,12.0,11.0,25.0
2022-10-31,36.25,17.0,27.0,,26.0,32.0,,8.0,22.0,26.0,40.0,33.0,41.0,16.0,35.0,37.0,14.0,28.0,36.0,34.0,45.0,38.0,36.0,23.0,34.0,34.0,14.0,,12.0,23.0,44.0,36.0,18.0,26.0,33.0,14.0,12.0,28.2,37.0,39.0,38.0,35.0,39.0,23.0,30.0,36.0,30.0,31.0,38.0,29.0,12.0,24.0,32.0,12.0,16.0,27.0
2022-11-01,32.25,18.0,29.0,,18.0,31.0,9.0,8.0,18.0,27.0,39.0,26.0,28.0,21.0,32.0,32.0,11.0,24.0,22.0,30.0,42.0,32.0,32.0,23.0,33.0,32.0,21.0,12.0,12.0,18.0,44.0,31.0,17.0,26.0,21.0,19.0,15.0,24.8,35.0,37.5,35.0,22.0,34.0,18.0,27.0,28.0,15.0,27.0,30.0,23.0,14.0,24.0,26.0,2.0,17.0,22.0
2022-11-02,27.33333333,16.0,22.0,,15.0,23.0,7.0,10.0,14.0,25.0,35.0,26.0,31.0,17.0,29.0,27.0,12.0,21.0,22.0,28.0,35.0,29.0,29.0,25.0,31.0,30.0,23.0,13.0,12.0,22.0,38.0,29.0,17.0,26.0,23.0,19.0,22.0,17.2,32.0,35.0,36.0,26.0,28.0,19.0,26.0,31.0,24.0,23.0,28.0,25.0,14.0,26.0,22.0,5.0,20.0,21.0
2022-11-03,27.83333333,18.0,23.0,,18.0,24.0,7.0,11.0,12.0,28.0,34.0,28.0,30.0,18.0,,28.0,13.0,22.0,19.0,44.0,34.0,32.0,26.0,,29.0,31.0,17.0,18.0,4.0,22.0,41.0,33.0,15.0,25.0,27.0,16.0,20.0,18.0,32.0,38.0,37.0,31.0,34.0,17.0,29.0,29.0,19.0,24.0,29.0,28.0,14.0,25.0,23.0,8.0,13.0,22.0
2022-11-04,24.5,17.0,24.0,,17.0,22.0,13.0,8.0,17.0,25.0,34.0,36.0,35.0,16.0,,25.0,12.0,24.0,28.0,29.0,28.0,29.0,30.0,,28.0,29.0,17.0,17.0,4.0,27.0,39.0,27.0,15.0,25.0,33.0,12.0,12.0,16.0,34.0,32.0,36.0,26.0,31.0,19.0,30.0,41.0,28.0,26.0,31.0,32.0,12.0,24.0,24.0,10.0,15.0,25.0
2022-11-05,32.16666667,17.0,24.0,,20.0,27.0,14.0,8.0,18.0,28.0,39.0,36.0,37.0,16.0,,32.0,12.0,26.0,34.0,33.0,44.0,30.0,28.0,,30.0,31.0,15.0,28.0,10.0,29.0,43.0,30.0,18.0,25.0,34.0,12.0,7.0,18.6,39.0,40.5,36.0,26.0,29.0,8.0,34.0,33.0,30.0,31.0,30.0,32.0,12.0,26.0,30.0,12.0,17.0,28.0
2022-11-06,32.91666667,15.0,27.0,,17.0,20.0,14.0,9.0,15.0,25.0,41.0,35.0,34.0,13.0,,35.0,12.0,26.0,24.0,35.0,44.0,28.0,31.0,,31.0,37.0,12.0,18.0,10.0,26.0,51.0,32.0,19.0,29.0,28.0,12.0,10.0,18.4,38.0,34.5,37.0,25.0,34.0,5.0,32.0,32.0,24.0,30.0,34.0,19.0,14.0,26.0,30.0,11.0,17.0,30.0
2022-11-07,36.0,17.0,27.0,,18.0,24.0,15.0,10.0,16.0,28.0,40.0,36.0,37.0,13.0,,39.0,12.0,26.0,25.0,36.0,46.0,30.0,34.0,,34.0,32.0,9.0,20.0,11.0,29.0,46.0,29.0,18.0,30.0,32.0,15.0,8.0,19.6,41.0,39.5,37.0,24.0,34.0,7.0,31.0,39.0,33.0,28.0,31.0,21.0,16.0,26.0,27.0,11.0,18.0,29.0
2022-11-08,39.25,17.0,25.0,,18.0,31.0,16.0,9.0,17.0,32.0,38.0,28.0,36.0,9.0,32.0,40.0,16.0,27.0,24.0,38.0,42.0,31.0,31.0,,33.0,38.0,9.0,17.0,12.0,30.0,44.0,29.0,18.0,30.0,24.0,15.0,13.0,22.8,39.0,43.5,38.0,32.0,33.0,7.0,30.0,42.0,34.0,27.0,33.0,17.0,16.0,28.0,28.0,11.0,16.0,28.0
2022-11-09,36.66666667,16.0,25.0,,16.0,24.0,15.0,9.0,15.0,36.0,39.0,21.0,32.0,17.0,34.0,34.0,16.0,26.0,21.0,30.0,43.0,26.0,29.0,,31.0,35.0,15.0,11.0,12.0,26.0,38.0,27.0,20.0,33.0,21.0,15.0,17.0,19.8,38.0,40.0,35.0,24.0,30.0,20.0,30.0,37.0,19.0,30.0,33.0,14.0,13.0,30.0,28.0,11.0,16.0,27.0
2022-11-10,31.83333333,16.0,24.0,,18.0,21.0,11.0,12.0,14.0,28.0,31.0,16.0,25.0,20.0,30.0,31.0,12.0,27.0,14.0,26.0,35.0,23.0,25.0,25.0,31.0,32.0,21.0,10.0,12.0,25.0,36.0,24.0,12.0,30.0,16.0,15.0,16.0,20.0,33.0,37.0,30.0,20.0,30.0,22.0,32.0,49.0,25.0,27.0,33.0,11.0,14.0,26.0,25.0,11.0,16.0,28.0
2022-11-11,29.16666667,14.0,23.0,,13.0,23.0,17.0,9.0,11.0,29.0,32.0,14.0,26.0,9.0,25.0,28.0,8.0,26.0,14.0,24.0,36.0,23.0,24.0,23.0,30.0,32.0,18.0,5.0,10.0,27.0,35.0,22.0,14.0,30.0,9.0,12.0,10.0,17.8,30.0,34.0,34.0,19.0,29.0,14.0,26.0,36.0,21.0,24.0,28.0,9.0,14.0,26.0,20.0,9.0,19.0,27.0
2022-11-12,25.58333333,13.0,18.0,,12.0,18.0,13.0,10.0,8.0,27.0,29.0,14.0,22.0,11.0,23.0,28.0,11.0,24.0,10.0,23.0,34.0,19.0,24.0,23.0,29.0,35.0,16.0,4.0,12.0,25.0,31.0,24.0,18.0,28.0,11.0,9.0,7.0,18.2,25.0,37.0,32.0,19.0,26.0,13.0,25.0,29.0,29.0,26.0,27.0,10.0,14.0,27.0,18.0,8.0,16.0,27.0
2022-11-13,22.83333333,13.0,18.0,,12.0,13.0,4.0,9.0,9.0,21.0,24.0,13.0,20.0,11.0,22.0,26.0,11.0,24.0,8.0,20.0,33.0,16.0,19.0,21.0,27.0,32.0,17.0,14.0,10.0,21.0,31.0,18.0,18.0,25.0,9.0,9.0,8.0,14.4,24.0,32.5,25.0,11.0,27.0,14.0,24.0,18.0,20.0,23.0,27.0,9.0,12.0,23.0,16.0,5.0,15.0,27.0
2022-11-14,15.16666667,,17.0,,8.0,12.0,5.0,9.0,7.0,25.0,14.0,9.0,15.0,7.0,19.0,15.0,12.0,25.0,6.0,11.0,30.0,13.0,13.0,23.0,30.0,24.0,10.0,13.0,10.0,12.0,30.0,11.0,14.0,25.0,8.0,9.0,9.0,10.4,14.0,20.0,20.0,9.0,13.0,7.0,24.0,20.0,21.0,23.0,20.0,7.0,12.0,21.0,12.0,6.0,14.0,27.0
2022-11-15,15.75,7.0,10.0,,11.0,15.0,5.0,8.0,8.0,17.0,17.0,11.0,16.0,9.0,12.0,16.0,10.0,18.0,7.0,11.0,26.0,13.0,10.0,20.0,20.0,21.0,10.0,13.0,10.0,18.0,23.0,10.0,10.0,20.0,10.0,10.0,5.0,11.6,13.0,24.5,19.0,13.0,9.0,7.0,19.0,16.0,23.0,18.0,11.0,9.0,12.0,18.0,12.0,5.0,15.0,17.0
2022-11-16,20.33333333,8.0,14.0,,13.0,27.0,7.0,11.0,9.0,15.0,15.0,12.0,14.0,10.0,13.0,16.0,11.0,14.0,6.0,19.0,25.0,19.0,16.0,10.0,15.0,17.0,9.0,15.0,11.0,22.0,23.0,15.0,8.0,14.0,10.0,12.0,8.0,15.4,15.0,28.5,29.0,14.0,16.0,8.0,18.0,19.0,12.0,15.0,18.0,11.0,10.0,13.0,14.0,5.0,10.0,10.0
2022-11-17,23.5,9.0,15.0,,16.0,26.0,5.0,11.0,9.0,19.0,17.0,11.0,22.0,7.0,12.0,20.0,10.0,14.0,10.0,21.0,28.0,25.0,19.0,13.0,16.0,17.0,9.0,15.0,11.0,20.0,25.0,18.0,10.0,16.0,9.0,13.0,8.0,16.6,14.0,28.5,26.0,17.0,17.0,8.0,18.0,22.0,13.0,17.0,18.0,13.0,8.0,6.0,14.0,5.0,8.0,13.0
2022-11-18,17.75,11.0,10.0,,13.0,14.0,4.0,12.0,9.0,16.0,18.0,11.0,19.0,9.0,10.0,17.0,9.0,10.0,7.0,16.0,16.0,23.0,18.0,11.0,10.0,10.0,9.0,15.0,10.0,19.0,25.0,25.0,9.0,12.0,10.0,12.0,12.0,14.0,15.0,16.0,28.0,15.0,20.0,10.0,15.0,24.0,14.0,14.0,18.0,14.0,7.0,13.0,16.0,5.0,8.0,13.0
2022-11-19,21.5,9.0,10.0,,15.0,20.0,7.0,9.0,12.0,17.0,23.0,14.0,20.0,10.0,12.0,21.0,11.0,16.0,9.0,16.0,24.0,22.0,19.0,13.0,14.0,15.0,9.0,17.0,11.0,20.0,30.0,17.0,9.0,15.0,10.0,9.0,7.0,16.6,21.0,31.5,29.0,15.0,18.0,,16.0,16.0,15.0,12.0,14.0,10.0,6.0,14.0,14.0,5.0,8.0,13.0
2022-11-20,14.33333333,8.0,15.0,,9.0,15.0,5.0,10.0,9.0,18.0,18.0,13.0,19.0,12.0,14.0,18.0,11.0,13.0,9.0,13.0,26.0,17.0,16.0,13.0,14.0,15.0,,15.0,10.0,17.0,22.0,15.0,10.0,14.0,12.0,14.0,11.0,12.8,16.0,23.0,24.0,11.0,15.0,,20.0,11.0,11.0,13.0,18.0,9.0,6.0,16.0,14.0,5.0,7.0,16.0
2022-11-21,15.75,9.0,12.0,,7.0,15.0,4.0,10.0,6.0,20.0,18.0,20.0,23.0,16.0,14.0,17.0,14.0,12.0,9.0,17.0,24.0,20.0,19.0,13.0,20.0,26.0,,20.0,11.0,16.0,23.0,20.0,10.0,,12.0,18.0,13.0,7.4,17.0,23.0,28.0,12.0,23.0,,21.0,14.0,11.0,18.0,20.0,11.0,8.0,16.0,17.0,5.0,9.0,12.0
2022-11-22,25.0,12.0,15.0,,13.0,26.0,6.0,9.0,12.0,20.0,29.0,19.0,28.0,12.0,23.0,27.0,15.0,16.0,11.0,26.0,28.0,23.0,29.0,14.0,24.0,28.0,,16.0,12.0,22.0,,27.0,12.0,,14.0,12.0,8.0,11.2,22.0,34.0,32.0,14.0,26.0,11.0,23.0,18.0,15.0,17.0,22.0,9.0,8.0,16.0,17.0,7.0,10.0,15.0
2022-11-23,26.75,9.0,15.0,,11.0,18.0,5.0,10.0,9.0,18.0,29.0,12.0,14.0,12.0,23.0,26.0,12.0,19.0,7.0,23.0,35.0,20.0,22.0,15.0,29.0,31.0,,13.0,8.0,20.0,,23.0,12.0,,8.0,13.0,9.0,11.6,25.0,42.0,26.0,10.0,29.0,12.0,29.0,16.0,8.0,21.0,26.0,9.0,8.0,14.0,16.0,6.0,10.0,20.0
2022-11-24,20.41666667,8.0,14.0,,6.0,10.0,3.0,10.0,5.0,16.0,18.0,9.0,12.0,12.0,20.0,17.0,11.0,17.0,8.0,13.0,35.0,11.0,12.0,18.0,14.0,13.0,,14.0,11.0,9.0,,13.0,12.0,,9.0,16.0,9.0,8.6,19.0,21.5,20.0,8.0,15.0,8.0,20.0,10.0,9.0,18.0,21.0,10.0,10.0,19.0,10.0,3.0,10.0,18.0
2022-11-25,14.91666667,6.0,8.0,,5.0,9.0,3.0,10.0,5.0,9.0,11.0,11.0,14.0,12.0,9.0,11.0,,14.0,11.0,11.0,25.0,12.0,10.0,18.0,9.0,11.0,,17.0,12.0,8.0,18.0,14.0,12.0,,12.0,17.0,12.0,7.8,7.0,14.5,22.0,10.0,9.0,8.0,12.0,18.0,6.0,17.0,9.0,15.0,10.0,18.0,9.0,2.0,10.0,14.0
2022-11-26,15.66666667,7.0,7.0,,8.0,11.0,3.0,11.0,4.0,9.0,10.0,10.0,18.0,10.0,9.0,12.0,,14.0,8.0,12.0,17.0,16.0,13.0,12.0,9.0,13.0,,13.0,12.0,11.0,18.0,13.0,9.0,,7.0,17.0,17.0,12.8,7.0,17.0,20.0,12.0,10.0,9.0,9.0,13.0,6.0,14.0,12.0,8.0,8.0,18.0,12.0,3.0,6.0,12.0
2022-11-27,18.91666667,8.0,13.0,,8.0,15.0,4.0,12.0,6.0,14.0,18.0,9.0,16.0,12.0,14.0,18.0,,14.0,7.0,18.0,15.0,21.0,16.0,12.0,10.0,14.0,,14.0,4.0,15.0,18.0,21.0,11.0,,5.0,16.0,19.0,16.2,8.0,23.0,21.0,12.0,11.0,9.0,16.0,10.0,9.0,15.0,17.0,12.0,6.0,16.0,13.0,3.0,5.0,13.0
2022-11-28,16.91666667,9.0,14.0,,8.0,14.0,,11.0,7.0,15.0,17.0,19.0,19.0,11.0,19.0,20.0,,16.0,9.0,21.0,15.0,18.0,20.0,12.0,19.0,25.0,,22.0,5.0,16.0,17.0,21.0,11.0,,12.0,16.0,16.0,14.0,6.0,17.5,24.0,12.0,14.0,9.0,25.0,25.0,13.0,20.0,21.0,19.0,8.0,19.0,13.0,3.0,8.0,17.0
2022-11-29,22.33333333,11.0,16.0,,8.0,15.0,6.0,10.0,7.0,12.0,21.0,25.0,19.0,11.0,23.0,24.0,,16.0,10.0,26.0,16.0,18.0,20.0,14.0,24.0,34.0,,24.0,4.0,21.0,24.0,26.0,11.0,13.0,15.0,14.0,15.0,22.2,12.0,29.0,29.0,13.0,20.0,11.0,26.0,23.0,13.0,23.0,25.0,23.0,9.0,15.0,15.0,4.0,8.0,22.0
2022-11-30,26.75,10.0,14.0,,11.0,22.0,14.0,13.0,9.0,18.0,27.0,23.0,21.0,12.0,20.0,30.0,,18.0,11.0,26.0,19.0,18.0,22.0,18.0,17.0,26.0,10.0,24.0,4.0,20.0,28.0,23.0,12.0,13.0,16.0,15.0,11.0,25.6,21.0,32.5,30.0,14.0,16.0,10.0,25.0,23.0,18.0,18.0,21.0,25.0,20.0,16.0,13.0,4.0,6.0,25.0
2022-12-01,17.5,7.0,8.0,,11.0,17.0,14.0,11.0,8.0,13.0,,9.0,20.0,14.0,10.0,17.0,,18.0,13.0,15.0,29.0,18.0,12.0,21.0,12.0,23.0,11.0,14.0,4.0,22.0,25.0,15.0,13.0,16.0,9.0,12.0,14.0,18.2,16.0,21.5,28.0,13.0,11.0,10.0,13.0,11.0,9.0,17.0,13.0,14.0,22.0,15.0,16.0,5.0,8.0,23.0
2022-12-02,17.5,7.0,9.0,,11.0,16.0,10.0,11.0,8.0,17.0,,8.0,13.0,13.0,12.0,17.0,,20.0,5.0,14.0,31.0,15.0,13.0,15.0,15.0,14.0,12.0,11.0,4.0,20.0,26.0,11.0,10.0,24.0,6.0,11.0,10.0,17.8,14.0,21.5,24.0,11.0,14.0,12.0,15.0,10.0,6.0,18.0,15.0,5.0,26.0,13.0,13.0,3.0,8.0,18.0
2022-12-03,15.66666667,7.0,12.0,,6.0,11.0,9.0,9.0,5.0,19.0,15.0,13.0,13.0,7.0,13.0,15.0,,18.0,5.0,11.0,25.0,12.0,11.0,14.0,21.0,16.0,11.0,13.0,4.0,14.0,23.0,10.0,10.0,30.0,8.0,10.0,6.0,15.2,14.0,21.5,22.0,10.0,17.0,5.0,17.0,19.0,9.0,15.0,16.0,5.0,20.0,8.0,12.0,5.0,9.0,15.0
2022-12-04,15.0,13.0,14.0,,7.0,16.0,6.0,10.0,6.0,19.0,18.0,14.0,16.0,4.0,20.0,14.0,,18.0,6.0,13.0,26.0,16.0,13.0,17.0,23.0,17.0,9.0,13.0,4.0,14.0,26.0,11.0,10.0,28.0,6.0,10.0,6.0,14.8,22.0,19.0,23.0,15.0,18.0,4.0,21.0,22.0,13.0,16.0,20.0,9.0,21.0,9.0,12.0,5.0,11.0,17.0
2022-12-05,16.08333333,9.0,16.0,,8.0,12.0,7.0,10.0,6.0,19.0,16.0,9.0,13.0,6.0,17.0,14.0,,18.0,6.0,13.0,28.0,14.0,14.0,22.0,20.0,21.0,7.0,11.0,4.0,13.0,32.0,11.0,11.0,29.0,8.0,11.0,10.0,14.2,22.0,21.5,22.0,12.0,18.0,5.0,21.0,7.0,6.0,20.0,17.0,6.0,24.0,8.0,12.0,5.0,11.0,21.0
2022-12-06,12.0,8.0,16.0,,5.0,10.0,7.0,10.0,6.0,17.0,18.0,16.0,13.0,8.0,12.0,12.0,,20.0,7.0,13.0,24.0,10.0,10.0,21.0,21.0,27.0,9.0,8.0,4.0,12.0,30.0,9.0,11.0,31.0,7.0,10.0,9.0,11.8,17.0,16.5,20.0,9.0,16.0,5.0,28.0,11.0,6.0,20.0,14.0,7.0,24.0,9.0,13.0,4.0,11.0,18.0
