Date,Bangkok,Kanchanaburi,Kamphaeng Phet,Khon Kaen,Chanthaburi,Chachoengsao,Chonburi,Trang,Trat,Tak,Nakhon Pathom,Nakhon Phanom,Nakhon Ratchasima,Nakhon Si Thammarat,Nakhon Sawan,Nonthaburi,Narathiwat,Nan,Buriram,Pathum Thani,Prachuap Khiri Khan,Prachinburi,Phra Nakhon Si Ayutthaya,Phayao,Phichit,Phitsanulok,Phuket,Mukdahan,Yala,Rayong,Ratchaburi,Lopburi,Lampang,Lamphun,Sakon Nakhon,Songkhla,Satun,Samut Prakan,Samut Songkhram,Samut Sakhon,Saraburi,Sa Kaeo,Suphan Buri,Surat Thani,Sukhothai,Nong Khai,Udon Thani,Uttaradit,Uthai Thani,Ubon Ratchathani,Chiang Rai,Chiang Mai,Phetchabun,Loei,Mae Hong Son,Phrae
10/22/2022,29.66666667,9,15,0,10,20,9,9,5,12,25,25,21,11,16,26,8,14,12,25,27,18,16,12,18,18,9,20,10,18,26,14,13,18,15,10,9,28.6,20,36.5,24,13,16,7,15,13,9,17,18,13,6,16,13,0,10,0
10/23/2022,23.41666667,9,13,0,15,23,7,7,11,14,20,40,31,9,14,22,9,19,26,0,19,25,19,10,16,20,9,29,4,23,29,22,10,10,32,10,9,21,21,28,25,23,19,8,15,44,30,17,19,28,10,12,17,0,8,0
10/24/2022,39.83333333,12,22,0,24,39,9,9,19,21,29,44,33,10,26,36,10,29,29,0,20,33,30,21,32,35,8,30,10,28,30,27,14,23,35,13,8,35.4,29,41.5,32,33,27,6,32,48,40,27,30,31,20,21,28,0,14,0
10/25/2022,40.75,14,31,0,26,30,9,10,23,25,40,27,38,13,34,41,14,34,27,33,23,29,31,27,34,39,8,23,12,34,34,30,18,33,32,14,10,38.6,32,43.5,36,28,36,9,34,36,0,31,35,24,24,33,30,0,20,0
10/26/2022,29,14,26,0,17,21,7,8,17,26,29,7,18,16,28,27,12,30,8,19,32,16,19,28,26,28,9,9,10,26,31,15,16,34,5,13,6,29.6,25,34,27,12,22,0,28,16,10,29,27,9,25,29,21,0,18,0
10/27/2022,15.58333333,9,15,0,5,10,4,9,5,18,16,9,21,20,10,14,16,18,12,11,18,8,13,19,13,14,11,10,14,13,20,16,10,26,6,18,11,16.8,14,24.5,21,6,15,18,15,11,10,21,15,11,16,22,11,4,15,0
10/28/2022,17.16666667,9,7,0,5,12,4,9,4,11,20,15,17,17,11,18,14,14,12,12,25,13,11,14,14,16,14,14,6,14,27,12,5,17,11,17,12,19.2,19,23.5,21,8,14,11,10,14,11,15,14,13,12,15,13,4,10,0
10/29/2022,18.08333333,8,15,0,10,14,5,7,9,14,20,34,25,14,16,19,10,19,24,16,23,19,15,14,17,24,13,26,4,14,29,16,10,15,26,9,8,20.6,22,26,22,17,17,8,20,27,25,21,19,20,12,18,19,9,11,0
10/30/2022,29,15,24,0,19,25,0,8,16,21,33,49,39,14,26,29,13,25,36,25,36,32,26,20,30,32,14,0,11,26,35,29,15,21,44,10,11,22.2,29,30,32,28,29,13,25,39,35,26,28,36,16,19,30,12,11,25
10/31/2022,36.25,17,27,0,26,32,0,8,22,26,40,33,41,16,35,37,14,28,36,34,45,38,36,23,34,34,14,0,12,23,44,36,18,26,33,14,12,28.2,37,39,38,35,39,23,30,36,30,31,38,29,12,24,32,12,16,27
11/1/2022,32.25,18,29,0,18,31,9,8,18,27,39,26,28,21,32,32,11,24,22,30,42,32,32,23,33,32,21,12,12,18,44,31,17,26,21,19,15,24.8,35,37.5,35,22,34,18,27,28,15,27,30,23,14,24,26,2,17,22
11/2/2022,27.33333333,16,22,0,15,23,7,10,14,25,35,26,31,17,29,27,12,21,22,28,35,29,29,25,31,30,23,13,12,22,38,29,17,26,23,19,22,17.2,32,35,36,26,28,19,26,31,24,23,28,25,14,26,22,5,20,21
11/3/2022,27.83333333,18,23,0,18,24,7,11,12,28,34,28,30,18,0,28,13,22,19,44,34,32,26,0,29,31,17,18,4,22,41,33,15,25,27,16,20,18,32,38,37,31,34,17,29,29,19,24,29,28,14,25,23,8,13,22
11/4/2022,24.5,17,24,0,17,22,13,8,17,25,34,36,35,16,0,25,12,24,28,29,28,29,30,0,28,29,17,17,4,27,39,27,15,25,33,12,12,16,34,32,36,26,31,19,30,41,28,26,31,32,12,24,24,10,15,25
11/5/2022,32.16666667,17,24,0,20,27,14,8,18,28,39,36,37,16,0,32,12,26,34,33,44,30,28,0,30,31,15,28,10,29,43,30,18,25,34,12,7,18.6,39,40.5,36,26,29,8,34,33,30,31,30,32,12,26,30,12,17,28
11/6/2022,32.91666667,15,27,0,17,20,14,9,15,25,41,35,34,13,0,35,12,26,24,35,44,28,31,0,31,37,12,18,10,26,51,32,19,29,28,12,10,18.4,38,34.5,37,25,34,5,32,32,24,30,34,19,14,26,30,11,17,30
11/7/2022,36,17,27,0,18,24,15,10,16,28,40,36,37,13,0,39,12,26,25,36,46,30,34,0,34,32,9,20,11,29,46,29,18,30,32,15,8,19.6,41,39.5,37,24,34,7,31,39,33,28,31,21,16,26,27,11,18,29
11/8/2022,39.25,17,25,0,18,31,16,9,17,32,38,28,36,9,32,40,16,27,24,38,42,31,31,0,33,38,9,17,12,30,44,29,18,30,24,15,13,22.8,39,43.5,38,32,33,7,30,42,34,27,33,17,16,28,28,11,16,28
11/9/2022,36.66666667,16,25,0,16,24,15,9,15,36,39,21,32,17,34,34,16,26,21,30,43,26,29,0,31,35,15,11,12,26,38,27,20,33,21,15,17,19.8,38,40,35,24,30,20,30,37,19,30,33,14,13,30,28,11,16,27
11/10/2022,31.83333333,16,24,0,18,21,11,12,14,28,31,16,25,20,30,31,12,27,14,26,35,23,25,25,31,32,21,10,12,25,36,24,12,30,16,15,16,20,33,37,30,20,30,22,32,49,25,27,33,11,14,26,25,11,16,28
11/11/2022,29.16666667,14,23,0,13,23,17,9,11,29,32,14,26,9,25,28,8,26,14,24,36,23,24,23,30,32,18,5,10,27,35,22,14,30,9,12,10,17.8,30,34,34,19,29,14,26,36,21,24,28,9,14,26,20,9,19,27
11/12/2022,25.58333333,13,18,0,12,18,13,10,8,27,29,14,22,11,23,28,11,24,10,23,34,19,24,23,29,35,16,4,12,25,31,24,18,28,11,9,7,18.2,25,37,32,19,26,13,25,29,29,26,27,10,14,27,18,8,16,27
11/13/2022,22.83333333,13,18,0,12,13,4,9,9,21,24,13,20,11,22,26,11,24,8,20,33,16,19,21,27,32,17,14,10,21,31,18,18,25,9,9,8,14.4,24,32.5,25,11,27,14,24,18,20,23,27,9,12,23,16,5,15,27
11/14/2022,15.16666667,0,17,0,8,12,5,9,7,25,14,9,15,7,19,15,12,25,6,11,30,13,13,23,30,24,10,13,10,12,30,11,14,25,8,9,9,10.4,14,20,20,9,13,7,24,20,21,23,20,7,12,21,12,6,14,27
11/15/2022,15.75,7,10,0,11,15,5,8,8,17,17,11,16,9,12,16,10,18,7,11,26,13,10,20,20,21,10,13,10,18,23,10,10,20,10,10,5,11.6,13,24.5,19,13,9,7,19,16,23,18,11,9,12,18,12,5,15,17
11/16/2022,20.33333333,8,14,0,13,27,7,11,9,15,15,12,14,10,13,16,11,14,6,19,25,19,16,10,15,17,9,15,11,22,23,15,8,14,10,12,8,15.4,15,28.5,29,14,16,8,18,19,12,15,18,11,10,13,14,5,10,10
11/17/2022,23.5,9,15,0,16,26,5,11,9,19,17,11,22,7,12,20,10,14,10,21,28,25,19,13,16,17,9,15,11,20,25,18,10,16,9,13,8,16.6,14,28.5,26,17,17,8,18,22,13,17,18,13,8,6,14,5,8,13
11/18/2022,17.75,11,10,0,13,14,4,12,9,16,18,11,19,9,10,17,9,10,7,16,16,23,18,11,10,10,9,15,10,19,25,25,9,12,10,12,12,14,15,16,28,15,20,10,15,24,14,14,18,14,7,13,16,5,8,13
11/19/2022,21.5,9,10,0,15,20,7,9,12,17,23,14,20,10,12,21,11,16,9,16,24,22,19,13,14,15,9,17,11,20,30,17,9,15,10,9,7,16.6,21,31.5,29,15,18,0,16,16,15,12,14,10,6,14,14,5,8,13
11/20/2022,14.33333333,8,15,0,9,15,5,10,9,18,18,13,19,12,14,18,11,13,9,13,26,17,16,13,14,15,0,15,10,17,22,15,10,14,12,14,11,12.8,16,23,24,11,15,0,20,11,11,13,18,9,6,16,14,5,7,16
11/21/2022,15.75,9,12,0,7,15,4,10,6,20,18,20,23,16,14,17,14,12,9,17,24,20,19,13,20,26,0,20,11,16,23,20,10,0,12,18,13,7.4,17,23,28,12,23,0,21,14,11,18,20,11,8,16,17,5,9,12
11/22/2022,25,12,15,0,13,26,6,9,12,20,29,19,28,12,23,27,15,16,11,26,28,23,29,14,24,28,0,16,12,22,0,27,12,0,14,12,8,11.2,22,34,32,14,26,11,23,18,15,17,22,9,8,16,17,7,10,15
11/23/2022,26.75,9,15,0,11,18,5,10,9,18,29,12,14,12,23,26,12,19,7,23,35,20,22,15,29,31,0,13,8,20,0,23,12,0,8,13,9,11.6,25,42,26,10,29,12,29,16,8,21,26,9,8,14,16,6,10,20
11/24/2022,20.41666667,8,14,0,6,10,3,10,5,16,18,9,12,12,20,17,11,17,8,13,35,11,12,18,14,13,0,14,11,9,0,13,12,0,9,16,9,8.6,19,21.5,20,8,15,8,20,10,9,18,21,10,10,19,10,3,10,18
11/25/2022,14.91666667,6,8,0,5,9,3,10,5,9,11,11,14,12,9,11,0,14,11,11,25,12,10,18,9,11,0,17,12,8,18,14,12,0,12,17,12,7.8,7,14.5,22,10,9,8,12,18,6,17,9,15,10,18,9,2,10,14
11/26/2022,15.66666667,7,7,0,8,11,3,11,4,9,10,10,18,10,9,12,0,14,8,12,17,16,13,12,9,13,0,13,12,11,18,13,9,0,7,17,17,12.8,7,17,20,12,10,9,9,13,6,14,12,8,8,18,12,3,6,12
11/27/2022,18.91666667,8,13,0,8,15,4,12,6,14,18,9,16,12,14,18,0,14,7,18,15,21,16,12,10,14,0,14,4,15,18,21,11,0,5,16,19,16.2,8,23,21,12,11,9,16,10,9,15,17,12,6,16,13,3,5,13
11/28/2022,16.91666667,9,14,0,8,14,0,11,7,15,17,19,19,11,19,20,0,16,9,21,15,18,20,12,19,25,0,22,5,16,17,21,11,0,12,16,16,14,6,17.5,24,12,14,9,25,25,13,20,21,19,8,19,13,3,8,17
11/29/2022,22.33333333,11,16,0,8,15,6,10,7,12,21,25,19,11,23,24,0,16,10,26,16,18,20,14,24,34,0,24,4,21,24,26,11,13,15,14,15,22.2,12,29,29,13,20,11,26,23,13,23,25,23,9,15,15,4,8,22
11/30/2022,26.75,10,14,0,11,22,14,13,9,18,27,23,21,12,20,30,0,18,11,26,19,18,22,18,17,26,10,24,4,20,28,23,12,13,16,15,11,25.6,21,32.5,30,14,16,10,25,23,18,18,21,25,20,16,13,4,6,25
12/1/2022,17.5,7,8,0,11,17,14,11,8,13,0,9,20,14,10,17,0,18,13,15,29,18,12,21,12,23,11,14,4,22,25,15,13,16,9,12,14,18.2,16,21.5,28,13,11,10,13,11,9,17,13,14,22,15,16,5,8,23
12/2/2022,17.5,7,9,0,11,16,10,11,8,17,0,8,13,13,12,17,0,20,5,14,31,15,13,15,15,14,12,11,4,20,26,11,10,24,6,11,10,17.8,14,21.5,24,11,14,12,15,10,6,18,15,5,26,13,13,3,8,18
12/3/2022,15.66666667,7,12,0,6,11,9,9,5,19,15,13,13,7,13,15,0,18,5,11,25,12,11,14,21,16,11,13,4,14,23,10,10,30,8,10,6,15.2,14,21.5,22,10,17,5,17,19,9,15,16,5,20,8,12,5,9,15
12/4/2022,15,13,14,0,7,16,6,10,6,19,18,14,16,4,20,14,0,18,6,13,26,16,13,17,23,17,9,13,4,14,26,11,10,28,6,10,6,14.8,22,19,23,15,18,4,21,22,13,16,20,9,21,9,12,5,11,17
12/5/2022,16.08333333,9,16,0,8,12,7,10,6,19,16,9,13,6,17,14,0,18,6,13,28,14,14,22,20,21,7,11,4,13,32,11,11,29,8,11,10,14.2,22,21.5,22,12,18,5,21,7,6,20,17,6,24,8,12,5,11,21
12/6/2022,12,8,16,0,5,10,7,10,6,17,18,16,13,8,12,12,0,20,7,13,24,10,10,21,21,27,9,8,4,12,30,9,11,31,7,10,9,11.8,17,16.5,20,9,16,5,28,11,6,20,14,7,24,9,13,4,11,18
12/7/2022,16.91666667,10,19,0,5,14,8,10,7,19,20,13,19,11,18,18,0,21,7,17,31,14,15,14,37,23,10,8,4,15,30,11,11,28,8,11,11,18.6,25,24.5,24,12,17,8,29,25,10,19,20,8,27,10,12,5,12,17
12/8/2022,20.91666667,11,19,0,9,12,9,11,9,24,21,18,16,7,18,18,0,7,9,14,29,15,11,21,25,26,9,9,5,16,28,11,11,30,9,9,6,27.4,24,13.5,24,13,17,5,26,26,15,19,19,8,28,10,14,7,12,16
12/9/2022,20.33333333,11,17,0,13,18,10,10,10,22,25,20,18,11,26,20,0,9,11,18,33,17,17,19,32,36,10,12,5,19,28,15,14,29,11,11,6,28,23,16,26,15,21,10,32,23,11,25,20,11,26,10,16,7,11,19
12/10/2022,26.41666667,11,15,0,10,20,9,8,10,24,26,25,22,11,21,24,0,24,11,24,30,19,21,19,28,35,15,20,5,20,27,21,16,31,17,14,10,24,23,34.5,26,18,27,18,36,22,20,32,21,16,16,10,18,9,11,22
12/11/2022,21.16666667,12,20,0,12,22,7,8,11,23,32,24,27,10,20,20,0,28,19,27,28,24,29,21,24,40,18,22,4,24,36,25,16,29,20,14,12,22.4,30,30,30,24,35,17,36,22,17,38,30,20,18,6,22,10,11,26
12/12/2022,21.75,14,24,0,15,26,6,9,13,27,34,28,26,12,19,24,0,30,20,27,29,25,32,26,24,38,13,20,4,17,40,23,19,32,16,13,13,21.6,37,31.5,32,23,32,11,40,19,18,35,30,24,25,10,23,10,12,29
12/13/2022,22.08333333,16,23,40,16,21,6,9,15,26,30,47,33,15,22,24,0,28,34,30,32,31,26,24,28,40,12,37,5,21,46,24,23,33,34,17,19,22.4,37,30.5,32,30,27,12,39,35,25,31,29,38,32,14,23,11,15,26
12/14/2022,28.25,19,31,43,24,31,9,9,23,33,39,38,38,16,37,38,0,34,32,37,41,39,38,31,37,43,15,30,4,29,44,31,24,37,30,15,20,27,43,42.5,38,32,37,14,46,35,33,39,41,33,29,16,31,12,18,36
12/15/2022,29.66666667,21,34,47,23,27,8,9,21,39,39,46,43,15,34,35,0,34,37,36,44,33,35,38,39,47,17,30,4,32,0,32,22,43,42,14,17,26.8,45,44,36,39,38,17,45,52,36,43,39,38,34,18,33,13,23,37
12/16/2022,40,19,32,56,23,29,9,8,22,40,44,40,51,17,39,45,0,34,39,41,46,38,38,33,41,47,19,25,4,36,0,38,22,42,34,14,13,32,45,48.5,40,42,40,15,47,66,40,39,42,35,37,18,31,15,23,32
12/17/2022,33.08333333,17,34,34,18,27,7,10,15,37,33,27,29,14,36,36,0,34,16,31,46,27,31,30,38,45,18,16,4,23,40,26,20,40,21,11,9,26.8,40,40.5,34,21,31,21,43,36,30,32,37,14,31,18,35,14,24,29
12/18/2022,19.91666667,15,37,39,13,17,6,7,8,31,24,35,28,12,34,21,0,40,26,21,26,27,28,35,39,48,11,20,4,17,31,27,26,39,29,8,5,19.4,26,24,36,21,30,11,47,35,24,41,39,17,32,16,37,14,24,39
12/19/2022,24.91666667,18,35,37,17,21,8,8,17,39,27,36,31,12,35,25,0,34,29,23,36,26,25,35,37,48,13,18,3,19,35,25,21,39,26,7,5,22.2,29,29.5,30,24,30,0,48,41,32,39,40,24,29,14,35,13,22,34
12/20/2022,31.75,22,36,43,16,25,7,9,18,39,40,34,35,18,44,34,0,36,27,31,41,32,33,38,46,48,15,21,4,29,43,34,31,44,28,13,13,25.2,44,40,36,27,42,16,47,62,46,37,42,29,36,17,38,15,21,34
12/21/2022,39.16666667,23,37,41,16,29,10,11,17,42,43,30,34,19,49,40,0,36,22,36,44,30,33,39,41,49,21,17,4,33,42,35,29,44,26,22,17,33.8,44,46,35,29,45,24,49,47,40,37,44,19,37,36,32,13,18,34
12/22/2022,40.5,21,34,0,17,23,6,11,16,41,42,55,36,16,41,42,0,36,31,41,43,25,30,28,46,47,24,29,5,31,40,28,28,40,36,22,22,33.8,46,46.5,38,27,41,25,0,36,31,41,40,42,40,33,29,11,16,31
12/23/2022,35.08333333,21,39,0,21,30,10,11,20,38,49,59,50,19,35,36,0,36,41,45,46,40,46,30,43,47,21,30,6,35,46,42,28,39,40,21,20,29,42,48,44,44,51,20,0,45,42,42,43,43,32,30,37,16,15,35
12/24/2022,29.91666667,21,36,0,24,35,10,10,22,34,44,30,30,22,34,31,0,41,23,42,42,33,33,35,39,48,18,18,5,36,57,30,30,43,21,20,19,28.4,42,34.5,36,34,39,22,48,27,24,42,34,26,40,37,33,14,16,38
12/25/2022,23.91666667,18,21,0,23,30,9,9,20,30,37,31,30,18,24,27,0,36,25,30,32,31,24,32,27,39,24,14,6,35,51,22,28,42,19,17,19,21.4,46,26,32,26,28,19,39,31,20,36,29,21,43,40,27,9,22,34
12/26/2022,27.16666667,20,28,0,24,27,8,9,22,31,39,26,37,19,31,31,0,32,26,33,40,31,36,34,36,42,18,14,6,31,44,33,24,39,19,20,21,22.6,46,39,36,34,36,16,42,36,26,36,36,26,40,34,33,11,21,30
12/27/2022,31.33333333,21,35,0,27,31,8,10,19,33,41,30,37,19,37,34,0,34,24,35,42,39,36,29,43,42,20,11,5,33,45,32,22,38,13,23,24,27.4,47,46.5,38,35,37,18,44,33,30,39,38,23,36,33,30,12,18,31
12/28/2022,36.08333333,19,34,0,22,34,0,14,19,34,48,24,34,19,37,38,0,32,20,34,40,33,35,30,36,41,22,11,5,36,51,31,22,38,12,26,25,30,58,57,35,32,48,23,41,23,19,40,39,21,32,32,29,10,21,33
12/29/2022,34.33333333,20,30,0,26,29,0,11,25,36,40,30,27,19,30,37,0,29,13,35,38,29,32,30,36,43,19,12,6,34,46,28,21,38,15,26,26,29.6,59,49.5,30,32,37,25,45,21,19,35,36,13,36,32,26,8,22,28
12/30/2022,22.25,15,26,0,14,20,0,16,15,32,29,33,27,24,21,24,0,29,17,27,41,22,20,24,28,38,23,12,6,25,40,17,20,35,19,27,29,19.4,41,32.5,23,17,25,27,37,22,19,33,28,16,30,32,22,10,20,26
12/31/2022,24.25,15,29,0,13,19,0,15,14,27,30,39,21,22,21,28,0,28,18,26,39,23,19,23,29,30,22,17,6,20,35,18,19,32,20,24,27,18.8,39,28.5,23,20,24,30,34,24,14,29,27,18,29,30,19,8,24,28
1/1/2023,22.5,17,30,0,20,21,0,12,17,32,29,38,28,18,24,28,0,24,28,28,34,27,22,23,28,25,20,24,5,22,36,22,17,34,30,28,24,20.4,40,32.5,26,25,26,28,29,23,21,28,28,30,32,30,25,10,25,32
1/2/2023,25.41666667,19,24,0,22,25,0,10,23,25,28,31,31,16,29,32,0,23,30,32,37,27,26,26,30,33,20,20,5,25,38,28,17,35,22,21,25,22.4,42,31,25,26,28,23,34,32,29,26,31,22,21,24,22,12,21,31
1/3/2023,23.66666667,17,22,0,17,22,0,11,18,32,28,26,25,19,27,29,0,22,13,24,43,24,22,27,31,29,17,9,4,25,43,24,12,37,14,17,18,23,34,30.5,26,19,29,17,29,11,16,24,29,9,21,23,24,9,19,25
1/4/2023,18.66666667,16,22,0,12,14,0,9,14,32,27,23,18,20,29,22,0,20,9,17,36,17,20,24,31,36,19,7,6,22,36,15,12,35,8,14,17,19.6,33,29,26,14,25,16,31,17,12,26,30,8,20,21,21,7,18,24
1/5/2023,19.83333333,17,0,0,12,14,0,11,13,32,24,25,18,17,24,24,0,22,7,17,32,16,21,25,31,33,21,5,4,18,35,17,12,35,11,20,20,18.2,41,29.5,26,11,22,16,32,13,12,21,25,7,20,21,18,8,18,23
1/6/2023,15.41666667,13,0,0,13,12,0,12,10,23,20,19,16,16,22,18,0,20,9,14,28,14,13,18,21,25,17,15,4,13,30,10,10,29,13,19,20,15.6,36,24.5,24,11,16,13,28,8,8,20,27,16,19,18,18,7,20,21
1/7/2023,17.25,13,15,0,18,17,0,14,15,22,23,57,30,11,19,20,0,26,30,24,23,26,21,26,21,28,13,36,4,16,32,20,9,29,30,10,8,18.2,29,20,21,25,22,8,29,30,23,21,27,37,24,18,24,8,16,22
1/8/2023,31.33333333,21,23,0,29,29,0,13,27,36,35,53,36,14,36,38,0,34,38,39,44,37,40,38,33,45,16,33,4,31,49,40,15,40,30,10,10,28.4,49,41.5,28,33,41,14,43,49,38,33,40,37,31,29,35,12,23,36
1/9/2023,35.91666667,19,31,0,28,29,0,10,29,46,40,39,30,20,36,46,0,36,20,42,50,31,38,36,33,41,24,26,4,35,50,41,20,45,24,12,14,32.8,51,48.5,36,29,40,24,44,34,30,37,41,17,30,30,26,11,25,40
1/10/2023,29.5,20,33,0,18,24,0,11,16,37,0,22,22,20,35,32,0,28,15,33,52,23,27,35,36,46,28,15,4,32,57,24,16,41,11,13,13,26.8,47,40.5,28,15,33,37,42,16,14,42,35,16,28,26,22,8,26,34
1/11/2023,15.91666667,15,33,0,10,14,0,9,8,37,17,20,18,20,20,12,0,28,10,26,31,13,16,33,21,31,21,16,4,23,34,20,18,39,8,15,19,15.6,20,17.5,32,16,21,24,39,7,9,34,26,19,31,28,19,5,20,32
1/12/2023,22.5,15,28,0,7,17,0,11,7,39,20,13,16,16,21,22,0,29,13,24,32,17,22,34,21,28,24,18,4,19,50,21,16,36,7,15,17,20.2,26,27.5,32,18,23,20,32,12,6,41,29,15,34,28,21,6,18,0
1/13/2023,20.91666667,0,33,29,10,23,0,10,8,37,17,34,30,18,35,26,0,28,14,39,15,28,31,24,30,38,19,25,4,14,38,38,13,37,15,12,12,17.6,14,18.5,36,26,30,15,42,19,20,39,41,15,24,25,27,12,17,0
1/14/2023,19.16666667,12,25,41,9,30,5,12,9,41,18,46,39,14,41,18,0,28,26,27,17,41,25,24,35,39,16,41,4,16,29,47,13,39,20,18,13,16.2,20,25.5,36,37,27,15,36,49,30,39,39,33,25,23,31,10,21,0
1/15/2023,22.41666667,14,22,46,13,28,7,11,11,36,25,48,41,15,33,24,0,33,33,36,18,40,34,32,28,41,17,46,4,19,30,44,15,41,28,17,17,19.8,20,26,37,30,39,18,39,46,34,31,33,50,29,25,27,12,27,0
1/16/2023,23.75,19,32,39,15,37,8,15,16,41,37,10,47,18,39,26,0,39,33,40,18,38,40,39,42,45,0,20,5,15,35,56,20,45,14,16,19,19.4,31,29.5,47,39,52,0,44,26,22,36,44,27,36,34,33,12,28,0
1/17/2023,29.83333333,24,44,21,21,32,10,18,25,48,35,19,25,15,37,28,0,39,16,41,23,40,39,44,43,46,0,10,5,25,44,49,22,48,7,17,18,26,36,37,43,41,37,22,47,15,9,38,52,11,41,36,33,7,24,0
1/18/2023,26.75,24,35,18,18,26,9,11,19,38,37,20,23,18,28,26,0,20,12,39,24,27,30,41,33,46,0,12,4,25,52,19,20,47,9,0,13,25,40,38.5,35,23,33,18,44,17,9,36,32,8,46,46,24,6,28,0
1/19/2023,23.25,19,35,26,16,16,7,17,19,37,33,29,26,16,29,25,0,22,16,31,31,23,21,37,38,42,0,16,5,21,48,18,22,47,14,19,25,20.6,54,32,32,18,25,17,43,31,15,34,36,13,45,44,26,9,27,0
1/20/2023,28.08333333,22,37,26,19,18,6,15,19,43,37,39,26,21,36,30,0,22,17,31,33,27,26,39,39,44,0,23,4,22,49,24,19,48,20,20,27,24,64,38.5,35,22,34,18,44,24,14,35,45,20,41,36,30,10,28,0
1/21/2023,31.16666667,24,41,42,17,21,6,19,24,40,37,47,36,23,38,18,0,36,33,36,30,30,29,42,43,46,0,34,4,26,49,33,21,48,34,22,27,24.8,59,39,35,32,38,21,48,41,30,36,43,40,42,36,34,9,25,0
1/22/2023,39,25,40,55,20,33,9,18,24,49,56,72,53,20,42,28,0,39,37,50,37,44,46,48,47,51,0,38,5,36,58,44,24,47,37,13,13,33,68,50,46,40,49,22,50,67,50,38,51,38,34,35,35,11,21,0
1/23/2023,48.08333333,30,42,66,24,41,14,16,24,56,64,67,51,20,51,30,0,41,43,53,44,43,57,61,48,55,0,48,6,45,72,68,25,50,36,11,12,40.2,76,58.5,56,45,58,28,56,57,41,38,54,34,30,34,42,10,26,0
1/24/2023,45,30,43,34,23,37,12,14,23,54,59,25,34,18,45,29,0,39,19,52,51,31,48,64,47,55,0,22,6,34,78,40,32,52,22,12,14,34.8,89,63.5,50,39,53,31,60,23,8,40,51,18,34,39,37,7,30,0
1/25/2023,23.16666667,14,34,37,21,18,14,19,20,50,27,48,33,11,27,14,0,36,31,27,25,27,30,49,30,47,0,36,6,19,35,25,31,55,29,14,13,22,37,29.5,38,25,28,18,49,31,26,38,32,26,34,45,30,5,36,0
1/26/2023,38.91666667,28,43,60,26,38,23,15,29,48,50,80,50,14,42,44,0,49,39,46,42,41,47,0,51,55,0,40,6,37,56,40,32,58,36,18,23,36.8,76,60.5,45,45,41,13,55,42,30,52,57,39,48,47,48,9,38,0
1/27/2023,38.08333333,30,52,46,31,41,26,21,31,58,63,26,48,21,52,52,0,47,28,53,48,40,54,0,56,68,0,25,6,47,69,47,38,64,26,21,30,38.8,87,59,56,55,52,33,67,48,33,54,60,20,54,52,49,8,40,0
1/28/2023,20.75,18,51,25,16,16,12,21,18,40,28,35,21,23,24,26,0,40,18,24,28,19,25,0,32,47,0,26,6,19,43,15,33,57,19,18,22,19.2,43,33,34,13,21,29,44,19,20,36,27,18,38,52,24,10,42,0
1/29/2023,28.33333333,18,45,38,21,22,18,17,30,35,34,52,33,18,31,29,0,41,28,32,28,30,33,0,35,62,0,34,6,24,45,25,35,55,29,13,16,24.2,52,33,38,24,27,20,63,28,37,45,37,32,32,46,41,16,41,56
1/30/2023,36.66666667,21,52,53,28,27,22,22,35,55,37,84,37,19,50,39,0,52,42,38,34,34,38,0,48,70,0,38,6,33,48,37,44,0,39,21,25,30.6,59,40,43,32,39,27,69,31,53,53,62,38,40,38,51,24,35,65
1/31/2023,61.91666667,35,52,68,34,40,30,21,38,69,70,93,61,24,64,66,0,58,53,68,50,54,60,0,55,75,0,50,6,46,74,66,52,0,50,16,16,54.6,111,78.5,56,54,0,34,74,48,65,69,82,53,51,47,62,29,40,78
2/1/2023,79.08333333,49,60,84,41,70,23,22,40,79,90,152,79,27,77,86,0,67,62,89,84,65,86,0,79,98,31,69,6,69,100,75,48,0,69,22,23,68.2,130,91.5,76,59,0,32,96,88,86,74,85,76,64,60,68,32,41,74
2/2/2023,81.33333333,49,58,94,48,90,42,23,40,0,97,113,72,25,87,91,0,68,60,111,74,77,94,78,85,148,23,62,5,54,111,95,44,0,64,20,24,79.6,106,99,94,63,0,25,137,99,80,73,92,68,73,62,78,32,47,64
2/3/2023,42.41666667,50,53,0,36,48,25,12,36,82,44,16,54,13,85,44,0,70,33,63,36,60,86,76,77,140,21,16,4,32,81,90,47,0,13,8,10,32.2,34,37.5,74,46,0,0,133,52,45,74,97,23,74,69,73,28,42,68
2/4/2023,28,29,68,47,13,52,19,10,19,78,22,26,43,11,36,26,0,58,27,35,21,45,38,74,35,73,11,19,7,20,39,48,48,0,15,10,12,25,15,21.5,54,44,0,0,117,29,21,66,59,30,68,72,32,22,41,65
2/5/2023,21.5,17,39,37,17,24,13,11,28,47,25,36,39,15,0,21,17,53,34,28,16,29,32,53,24,42,15,30,17,21,31,28,35,0,22,11,12,17.2,16,19,37,33,0,0,57,32,20,41,28,65,54,57,25,11,34,39
2/6/2023,21.58333333,19,43,51,18,31,12,13,22,46,20,58,39,15,34,20,16,44,33,22,21,36,24,37,32,46,14,37,15,18,32,36,26,0,27,11,15,17.2,15,17,38,38,0,10,66,33,25,42,49,74,36,30,32,11,30,33
